id,givid,rvf_elisa_pn,lepto_elisa_pn,bruc_elisa_pn,qfev_elisa_pn,BVDV_elisa_pn,toxo_elisa_pn,neospora_elisa_pn,district_name,sample_month,animalsex,herdsize_fct,PC1,PC2,PC3,PC4,PC5
499TZN000362739511,492,0,0,0,0,0,0,0,16,2,1,2,0.0237818,0.0200002,-0.0253831,-0.00434037,-4.64794e-4
500TZN000362739289,493,0,0,0,0,0,0,0,16,2,1,1,0.0172004,0.0265416,-0.0261344,-0.00978195,0.00556133
501TZN000362739261,494,0,1,0,0,0,0,0,16,1,1,1,0.0383284,0.00927052,-0.0105099,7.21428e-4,-0.00843298
502TZN000362739452,495,0,1,0,0,0,0,0,16,2,1,1,0.00477982,0.0261216,-0.0166486,-0.018042,0.0127277
503TZN000362739486,496,0,0,0,0,0,0,1,16,2,1,1,-0.00537257,0.00328614,0.001864,-0.0327538,0.0190205
504TZN000362739499,497,0,0,0,0,0,0,0,16,2,1,1,0.0161239,0.0194596,-0.0204905,-0.0177308,0.00416818
505TZN000362739545,498,0,0,0,0,0,0,0,16,2,1,1,0.0252808,0.0136116,-0.0080988,-0.017827,0.0105581
506TZN000362739544,499,0,0,0,0,0,0,0,16,2,1,1,0.0068203,0.00720537,-0.00285838,-0.0230421,0.0118625
507TZN000192811228,500,1,0,0,0,1,0,1,3,9,1,1,-0.0237888,0.0399181,-0.0240948,0.00414982,0.00293267
508TZN000192811551,501,1,0,0,0,1,0,0,3,9,1,1,-0.0123013,0.02271,0.00316688,0.00508592,-5.4943e-4
509TZN000192811366,502,0,0,0,0,0,0,1,3,9,1,1,0.0025457,0.00330242,0.00731846,0.0241389,0.00538093
510TZN000192811472,503,0,0,0,0,0,0,1,3,11,2,1,-0.0205648,0.00672217,-0.00990396,-0.00218018,0.0070411
511TZN000192811556,504,0,0,0,1,1,0,1,3,11,1,1,-0.0236575,-0.0105615,0.0324006,-0.0566866,-0.141951
513TZN000192811550,505,1,0,0,0,0,0,1,3,9,1,1,-0.0143868,0.0219037,0.0302819,0.0340248,-0.00311179
514TZN000192811300,506,1,0,0,0,1,1,0,3,9,1,1,-0.0216189,-0.0463227,-0.055389,0.0957028,-0.0262506
515TZN000192811303,507,1,0,0,0,1,1,1,3,9,1,1,-0.013869,-0.00955201,0.0396977,-0.0459564,-0.144574
516TZN000192811301,508,1,0,0,0,0,0,0,3,9,1,1,-0.00677279,0.026467,-9.87472e-4,0.0270123,-0.00526934
518TZN000192811365,509,0,0,0,0,0,0,0,3,9,1,1,-0.014362,0.0162908,0.0218257,0.0161083,0.00133087
519TZN000192811734,510,0,0,0,0,0,0,0,3,9,1,1,-0.0270756,-0.0334809,-0.0173315,0.0295944,-0.00973346
521TZN000192811761,511,0,0,0,0,0,0,0,3,9,1,1,-0.0225616,-0.0481224,-0.0516876,0.0779239,-0.0250297
522TZN000192811522,512,1,0,0,0,0,1,1,3,9,1,1,-0.0299336,0.0562128,-0.0600475,-0.00756887,0.0102509
523TZN000192811252,513,0,0,0,0,1,1,1,3,9,1,1,-0.025627,-0.0115752,0.0405179,-0.0483488,-0.136162
524TZN000192811229,514,1,0,0,0,1,0,1,3,9,1,1,-0.0240607,0.0324691,-0.0827136,-0.00545775,0.0112546
525TZN000192811613,515,0,0,0,0,1,0,0,3,9,1,1,-0.0258613,-0.0185027,0.0045949,-0.0134215,-0.00194606
526TZN000192812030,516,1,0,0,0,1,0,0,3,9,1,1,-0.019881,0.00794098,0.0417468,0.0526309,-0.00754085
527TZN000192811142,517,0,0,0,0,1,1,0,3,9,1,1,-0.0165502,0.00101776,0.0102861,0.00369483,0.0058272
528TZN000192811187,518,0,0,0,0,1,1,0,3,9,1,1,-0.0292193,-0.037214,-0.0568594,0.0753771,-0.0242123
529TZN000192811168,519,0,0,0,0,1,0,0,3,9,1,1,-0.0196168,0.0182494,0.0101205,0.0062997,0.00872161
530TZN000192811224,520,0,0,0,0,1,0,0,3,9,1,1,-0.0265696,0.0482009,-0.0205867,0.019269,-0.0782734
531TZN000192811276,521,0,0,0,0,1,0,1,3,9,1,1,-0.0118533,0.0192201,0.0122471,0.0144055,0.00595792
532TZN000192812031,522,0,0,0,0,1,0,0,3,9,1,1,-0.0209625,0.010755,0.00340907,0.00931914,-0.00150384
533TZN000192811620,523,0,0,0,0,0,0,0,3,9,1,1,-0.00488027,0.00794613,0.0245649,0.0261041,-0.00289491
534TZN000192811218,524,0,0,0,0,1,0,0,3,9,1,1,-0.0225679,0.00533221,-0.00689501,-0.00830208,0.01242
535TZN000192811125,525,0,0,0,0,1,1,0,3,9,1,1,-0.0176326,0.00629177,0.0160644,0.0102677,-4.39426e-4
536TZN000192811553,526,0,0,0,0,1,0,1,3,9,1,1,-0.0353986,-0.0299339,-0.0771431,0.0733554,-0.0481921
537TZN000192811554,527,0,0,0,0,1,0,0,3,9,1,1,-0.0343789,0.0473577,-0.0468402,0.00651131,-0.0458011
538TZN000192811233,528,1,0,0,0,1,0,0,3,9,1,1,-0.013455,0.0196678,0.0246452,0.031441,-0.00205483
539TZN000192811558,529,1,0,0,0,1,0,0,3,11,1,1,-0.0065411,0.00570336,0.00493114,0.0171345,-0.0101282
540TZN000192811501,530,0,0,0,0,1,0,1,3,9,1,1,-0.0121554,0.00323517,0.00972156,0.0168656,0.00274409
541TZN000192811502,531,1,0,0,0,0,0,0,3,9,1,1,-0.0189659,0.0346816,-0.0254639,-0.0030164,0.00697809
542TZN000192811312,532,0,0,0,0,1,0,0,3,11,1,1,-0.00669634,0.00609894,0.0210495,0.0227485,0.00158735
543TZN000192811232,533,0,0,0,0,1,0,1,3,9,1,1,-0.0254453,0.0451995,-0.0184406,0.020427,0.00313385
544TZN000192811487,534,0,0,0,0,0,1,1,3,9,1,1,-0.0298992,-0.0182011,0.0371459,-0.0615158,-0.137761
545TZN000192811694,535,0,0,0,1,0,0,1,3,11,1,1,-0.0155785,0.0232047,0.0248747,0.0466968,-0.00331399
546TZN000192811150,536,0,0,0,0,0,0,0,3,9,1,2,-0.0250229,-0.0445962,-0.00216462,0.00147576,-0.0102266
547TZN000192811151,537,0,0,0,0,1,0,1,3,9,1,2,-0.0114256,-0.00960695,0.0205442,-0.00907843,0.0111732
548TZN000192811149,538,0,0,0,0,1,0,1,3,9,1,2,0.0013046,0.0021104,0.014436,0.00569127,0.0019024
549TZN000192811148,539,0,0,0,0,1,0,0,3,9,1,2,-0.0109026,-0.00517472,0.0211672,-6.83457e-4,0.00578682
550TZN000192811265,540,0,0,0,0,1,0,0,3,9,1,1,-0.00674297,0.0130922,0.0242247,0.026794,8.83224e-4
551TZN000192811495,541,0,1,0,0,0,0,0,3,9,1,1,-0.0118376,0.0169322,0.0203496,0.0189739,0.00336752
552TZN000192811155,542,0,0,0,0,1,1,0,3,9,1,1,-0.0275776,-0.0453342,-0.0485397,0.0837156,-0.0186822
553TZN000192811271,543,1,0,0,0,0,0,1,3,9,1,1,-0.0292076,-0.0185615,0.0119916,0.0550513,0.0131066
554TZN000192811612,544,0,0,0,0,0,0,0,3,9,1,1,-0.0315502,-0.0263167,0.0278741,-0.0681553,-0.133376
555TZN000192811132,545,0,0,0,0,1,1,0,3,9,1,1,-0.0245235,-0.0278995,0.00885967,-0.0141083,0.00416202
556TZN000192811277,546,0,0,0,0,1,0,0,3,9,1,1,-0.0233589,0.0207292,0.0245756,0.0319743,0.00199418
557TZN000192811192,547,0,0,0,0,1,0,0,3,9,1,1,-0.015828,-0.0239146,0.002687,0.0390972,0.0172637
559TZN000192811185,548,0,0,0,0,1,0,1,3,9,1,1,-0.0323319,0.0666182,-0.105422,-0.00267417,0.0182404
560TZN000192811904,549,0,0,0,0,1,1,0,3,9,1,1,-0.0180235,-0.0188206,0.00390811,0.0167788,0.0159485
561TZN000365694977,550,0,0,0,0,0,0,0,15,10,1,1,0.0135968,0.0112007,0.019268,0.0153599,0.00404152
562TZN000365695008,551,0,0,0,0,0,0,0,15,10,1,1,-0.00614875,0.0113182,0.0268031,0.0269299,0.00243201
563TZN000365694948,552,0,0,0,0,1,0,0,15,10,1,1,-0.011333,0.0153531,0.02993,0.024049,0.00834548
564TZN000365694946,553,0,0,0,0,1,0,0,15,10,1,1,-0.00638104,0.0111367,0.0112864,0.00291039,0.00214119
565TZN000365694972,554,0,0,0,0,0,0,1,15,10,1,1,0.0150054,0.0146628,0.0226201,0.0334628,-0.00908697
566TZN000365694962,555,0,0,0,0,1,0,1,15,10,1,1,0.0063502,0.00976499,0.022928,0.017059,-0.00133635
567TZN000365694965,556,0,0,1,1,1,0,0,15,10,1,1,0.0159367,0.00614284,0.0195989,0.0368168,-0.0115196
568TZN000365694662,557,0,0,0,0,0,0,0,15,10,1,1,-0.00259267,0.0163432,0.0217565,0.0241066,-0.00552713
569TZN000365694648,558,0,0,0,0,0,0,0,15,10,1,1,-0.0165687,0.0095329,0.026369,0.0199854,0.00211617
570TZN000365694639,559,0,0,0,0,0,0,0,15,10,1,1,0.0420709,0.00170475,0.0113142,0.00721288,-0.00465892
571TZN000365694732,560,0,0,0,0,0,0,0,15,10,1,1,-0.019647,0.00962216,0.0322405,0.0343748,-0.00125833
572TZN000365694663,561,0,0,0,0,0,0,0,15,10,1,1,-0.0135361,0.0273933,0.00345066,0.0188859,-0.00596056
573TZN000365694650,562,0,1,0,0,1,0,0,15,10,1,1,-0.0068657,0.0216102,0.01692,0.0287044,-8.51755e-4
574TZN000365694530,563,0,0,0,0,0,0,0,15,10,1,1,-0.0237261,0.0356035,-9.90313e-4,0.0158525,-0.0272654
575TZN000365694543,564,0,1,0,0,0,0,1,15,10,1,1,0.0170569,0.00415233,0.00583604,0.0200199,-0.0171989
576TZN000365694745,565,0,0,0,0,1,0,0,15,10,1,1,-0.00967051,0.0159936,0.0250781,0.0223164,0.00140342
577TZN000365694533,566,0,1,0,0,1,0,0,15,10,1,1,-0.0039612,0.0175878,0.0131129,0.0156067,7.89954e-4
578TZN000365694735,567,0,0,0,0,0,0,0,15,10,1,1,0.0079163,0.0159229,0.0350615,0.0334062,0.00100898
579TZN000365694657,568,0,0,0,0,0,0,1,15,10,1,1,-0.0170075,0.0224219,0.024439,0.0222101,0.00410481
580TZN000365694526,569,0,0,0,0,0,0,0,15,10,1,1,-0.0108194,0.0146134,0.0124633,0.0108435,0.00162962
581TZN000365694734,570,0,0,0,0,0,0,0,15,10,1,1,-0.00554651,0.0148465,0.0323495,0.0333012,0.0010729
582TZN000365694542,571,0,0,0,0,0,0,1,15,10,1,1,-0.0175126,-0.0106225,0.026976,-0.0217244,-0.0807571
583TZN000365694450,572,0,0,0,0,0,0,0,15,10,1,1,0.00654188,0.0149887,0.0274791,0.0351875,-0.0146361
584TZN000365694456,573,0,0,0,0,0,0,0,15,10,1,1,0.0103258,0.0164099,0.0149513,0.0195911,-0.00618616
586TZN000365694457,574,0,0,0,0,0,0,0,15,10,1,1,5.61369e-4,0.00828356,0.0156345,0.00582209,-0.00210916
587TZN000365694528,575,0,0,0,0,0,0,0,15,10,1,1,0.0107923,0.0216305,-0.00285299,0.0262309,-0.00665035
588TZN000365694512,576,0,0,0,0,0,0,1,15,10,1,1,0.0219231,0.00610669,0.0112127,0.00627815,-0.00384776
589TZN000365694513,577,0,0,0,0,0,0,1,15,10,1,1,0.00825835,0.0199399,-0.00245622,0.0273798,-0.00643191
590TZN000404000163,578,0,1,0,0,1,0,0,15,9,1,1,0.0271449,0.00936684,0.0118836,0.0179225,0.00100347
591TZN000404000164,579,0,0,0,0,1,0,0,15,9,1,1,0.038221,0.00721116,0.0101033,0.0115777,-0.00334771
592TZN000404000148,580,0,0,0,0,1,0,0,15,9,1,1,-0.00805643,0.0126716,0.0289454,0.0248189,-0.00108173
593TZN000404000166,581,0,0,0,0,0,0,0,15,9,1,1,0.0313671,0.00729012,0.00474952,0.0066657,-0.00340663
595TZN000404000160,582,0,0,0,0,1,0,0,15,9,1,1,0.00585196,0.0122525,0.0191276,0.0187872,-0.00237693
596TZN000404000136,583,0,0,0,0,1,0,0,15,9,1,1,0.0348056,0.0123454,0.0123509,0.0214602,-0.00912394
597TZN000404000161,584,1,0,0,0,0,0,1,15,9,1,1,0.0190665,0.00910334,0.0228807,0.0174697,6.61749e-4
598TZN000404000087,585,0,0,0,0,0,0,0,15,9,1,1,0.00940344,0.00814078,0.0199004,0.0053179,-5.15984e-4
599TZN000404000165,586,0,0,0,0,0,0,0,15,9,1,1,0.0134898,0.0102108,0.016713,0.020111,0.0037558
600TZN000365694714,587,0,0,0,0,0,0,0,15,11,1,1,-0.00829074,0.0202436,0.0307982,0.0430269,-0.00354719
601TZN000365694710,588,0,0,0,0,0,0,0,15,11,1,1,-0.0236305,0.0320285,-0.020742,-0.00624642,0.00364005
602TZN000365694431,589,0,0,0,0,0,0,0,15,10,1,1,0.0017337,0.0114441,0.00864067,0.010287900000000001,0.00352964
603TZN000365694433,590,0,0,0,0,0,0,0,15,10,1,1,0.0134895,0.0182158,0.0190524,0.0259583,-0.00786459
604TZN000365694493,591,1,0,0,0,0,0,0,15,11,1,1,-0.021138,0.0456165,-0.0257673,0.0146507,-0.07779
605TZN000365694607,592,1,0,0,0,0,0,0,15,11,1,1,0.0525376,0.00818975,0.0144648,0.0328653,-0.016101
606TZN000365694495,593,0,0,0,0,0,0,0,15,10,1,1,-0.0113674,0.0138318,-0.00702545,0.015673,-2.2442799999999e-4
607TZN000365694615,594,0,0,0,0,0,0,0,15,11,1,1,-0.0213844,0.00264928,0.0235853,0.0239579,0.00283506
608TZN000365694578,595,0,1,0,0,1,0,0,15,11,1,1,-0.0114689,0.00431084,0.0128222,0.00361173,0.0020049
609TZN000365694594,596,0,0,0,0,0,0,0,15,10,1,1,-0.0204769,0.0463136,-0.0747422,0.0123073,0.00734288
610TZN000365694464,597,0,0,0,0,0,1,1,15,10,1,1,0.023003,0.00854033,0.0138792,0.0216574,-1.09076e-4
611TZN000365694602,598,1,0,0,0,0,0,0,15,10,1,1,0.0600901,0.00374308,0.00995415,0.0165737,-0.00985916
612TZN000365694590,599,0,0,0,0,0,0,1,15,10,1,1,0.0170339,0.0122472,0.0138662,0.0267935,-0.0118646
614TZN000365694668,600,1,0,0,0,1,0,0,15,10,1,1,-0.0077969,0.0192398,0.0232157,0.0240468,0.00349707
615TZN000365694591,601,0,0,0,1,0,0,0,15,10,1,1,0.0101387,0.0101507,0.0256671,0.0343027,-0.00467095
616TZN000365694605,602,1,0,0,0,0,0,0,15,10,1,1,-0.0167789,0.0237087,-0.0156145,-0.00363764,0.0051444
617TZN000365694555,603,0,0,0,1,0,0,0,15,10,1,1,0.0353305,0.00922287,0.0170911,0.0165313,-0.00665494
618TZN000365694458,604,0,0,0,0,0,0,0,15,10,1,1,-0.0150225,-0.0468974,-0.034559,0.101146,-0.0313554
619TZN000365694429,605,0,0,0,0,0,0,0,15,10,1,1,0.0123594,0.0173994,0.00941806,0.033872,-0.025064
620TZN000365694453,606,0,1,0,0,0,0,0,15,10,1,1,0.0324526,0.00867641,0.0110646,0.018974,-0.00935006
621TZN000365694671,607,0,0,0,0,1,0,1,15,10,1,1,0.0537073,0.00208981,0.004573,0.0169214,-0.0136589
622TZN000404002658,608,1,0,0,0,0,1,1,15,10,2,1,0.0141632,0.0187937,0.00684908,0.0154124,-0.0016652
623TZN000404001183,609,0,0,0,0,0,0,0,15,10,1,1,-0.00408441,0.0254903,0.0389741,0.0688823,-0.00637729
624TZN000404001158,610,1,0,0,0,0,0,0,15,10,1,1,0.0321582,0.016556,0.020494,0.0390094,-0.0143276
625TZN000404001160,611,0,0,0,0,0,0,1,15,10,1,1,-0.0293268,-0.0412835,0.0209336,-0.0539972,-0.141217
626TZN000404001157,612,0,0,0,0,0,0,1,15,10,1,1,0.0299025,0.00560573,0.00986392,0.0269435,-0.00757962
627TZN000365694691,613,0,0,0,0,1,0,0,15,11,1,1,0.0571303,0.00500839,0.0117968,0.0263448,-0.00882955
628TZN000404001161,614,0,0,0,0,1,0,0,15,10,1,1,0.00136625,0.0153254,0.0144127,0.0236592,-0.0030515
629TZN000365694690,615,0,0,0,0,1,0,0,15,11,1,1,0.0450575,-0.00256319,0.00790787,0.0176775,-0.00479462
630TZN000365694626,616,1,0,0,0,1,1,1,15,11,1,1,0.012655,0.016365,0.0142684,0.0226334,-0.00659547
631TZN000404001184,617,0,0,0,0,0,0,1,15,10,1,1,-0.00977869,0.00312957,0.0144495,-0.00265652,0.00430198
632TZN000404001177,618,0,0,0,0,0,0,0,15,10,1,1,-0.0301906,0.0491491,-0.0645091,0.0165472,0.0108142
633TZN000365694689,619,1,0,0,0,0,0,0,15,10,1,1,-0.0297323,0.0415301,0.0227916,0.0610593,-0.0409251
634TZN000404001155,620,0,0,0,0,0,0,0,15,10,1,1,0.0174545,0.0109875,0.0131191,0.0320982,-0.00658871
635TZN000365694679,621,0,0,0,0,0,0,0,15,11,1,1,0.0712481,0.00175572,0.00371438,0.0147248,-0.00879934
636TZN000404001156,622,0,0,0,0,1,0,0,15,10,1,1,0.0386609,0.00838821,0.0214941,0.0261183,-0.00690761
637TZN000365694678,623,0,0,0,0,0,0,0,15,11,1,1,0.026114,0.012556,0.0105148,0.0225215,-0.00418414
638TZN000365694521,624,0,0,0,0,0,0,1,15,11,1,1,-0.0192042,0.0439723,-0.0221255,0.0183049,-0.0824697
639TZN000365694703,625,0,0,0,0,1,0,0,15,10,1,1,-0.00177416,0.0138177,0.0275623,0.0162689,4.39415e-4
640TZN000365695012,626,0,0,1,0,1,0,1,15,10,1,1,-0.00456085,0.0203203,0.0174531,0.0158418,0.00266969
641TZN000365694913,627,0,0,0,0,0,0,1,15,10,1,1,-0.013088,-0.051719,-0.0286485,0.0514288,0.0268311
642TZN000365694979,628,0,0,0,0,1,0,1,15,10,1,1,-0.0142515,0.0259724,0.0139127,0.018332,0.00391697
643TZN000365694911,629,0,0,1,0,0,0,0,15,10,1,1,0.0218082,0.0118472,0.0201687,0.0248865,-0.00265559
644TZN000365694944,630,0,0,0,0,1,0,0,15,10,1,1,0.0163313,0.0074123,0.0142902,0.0230264,-0.0104322
646TZN000365694981,631,0,0,0,0,0,0,0,15,10,1,1,0.01413,0.0126924,0.0234426,0.0252343,-0.00259493
647TZN000365694957,632,0,0,0,0,1,0,0,15,10,1,1,0.00596056,0.0101356,0.0172232,0.0123435,-0.006086
648TZN000365694921,633,0,0,0,0,1,0,0,15,10,1,1,-0.0140558,0.0237793,0.0323626,0.0457192,0.00173751
649TZN000365694933,634,0,0,0,0,0,0,0,15,10,1,1,0.00303204,0.0107627,0.0165061,0.0115864,0.00292457
650TZN000404002907,635,0,0,0,0,0,0,1,15,9,1,1,-0.0187533,-0.0106704,0.00795621,0.0141749,0.00327202
651TZN000404002928,636,0,0,0,0,0,0,0,15,9,1,1,-0.00912146,0.0138274,0.0254621,0.0134552,0.00484179
652TZN000404002909,637,0,0,0,0,0,0,0,15,9,1,1,-0.0143233,0.0146098,0.00955129,0.0246673,-0.00284395
653TZN000404002943,638,0,0,0,0,0,0,0,15,9,1,1,0.0107576,0.0133438,0.00960971,0.0191577,-0.00590647
654TZN000404002982,639,0,0,0,0,1,0,0,15,9,1,1,-0.00857441,0.0301937,-0.00653345,0.00722495,0.00602634
655TZN000404002994,640,0,0,0,0,1,0,0,15,9,1,1,0.0145161,0.00584666,0.0344196,0.0247814,0.00553219
656TZN000404002963,641,0,0,0,0,1,0,1,15,9,1,1,0.0164146,0.0127434,0.0165712,0.0249964,-0.00356753
657TZN000404002965,642,0,0,0,0,0,0,1,15,9,1,1,0.00564882,0.0135259,0.0263236,0.0430657,-0.010524
658TZN000365694964,643,0,0,0,0,1,0,0,15,10,1,1,-0.0103223,0.00546177,0.023703,0.0300886,-0.00774108
659TZN000365694822,644,0,0,0,0,0,0,0,15,11,1,1,0.0199422,0.0105372,0.0201149,0.0236583,-0.00877095
660TZN000365694866,645,0,0,0,0,1,0,1,15,11,1,1,0.00642264,0.0117862,0.0271652,0.0248528,-0.00457082
661TZN000365694857,646,0,0,0,0,0,0,0,15,11,1,1,0.00276589,0.0144742,0.0135043,0.00894082,0.00100069
662TZN000365694803,647,0,0,0,0,0,0,0,15,11,1,1,0.0273064,0.0117191,0.00825732,0.0137356,4.80035e-4
663TZN000365694766,648,0,0,0,0,0,0,0,15,11,1,1,0.00906296,0.0128997,0.0256598,0.0205945,4.56398e-4
664TZN000365694787,649,0,0,0,0,0,0,0,15,11,1,1,0.01224,0.0124281,0.0213591,0.0192261,-0.00235598
665TZN000365694753,650,0,0,0,0,1,0,0,15,11,1,1,0.0311545,0.00919473,0.0196516,0.033971,-0.0134949
666TZN000365694786,651,1,0,0,0,0,0,0,15,11,1,1,0.00899615,0.0104134,0.0138106,0.0058851,-8.02792e-4
667TZN000365694780,652,0,0,0,0,0,0,1,15,11,1,1,0.0232374,0.0152689,0.0212738,0.0248823,8.41131e-5
668TZN000365694762,653,0,0,0,0,1,0,0,15,10,1,1,0.0225001,0.00597782,0.022713,0.022821,-0.0042911
669TZN000365694794,654,0,0,0,0,1,0,0,15,11,1,1,0.0453833,0.00535526,0.00378187,0.0145918,-0.0100895
670TZN000365694776,655,0,0,0,0,0,0,0,15,11,1,1,0.0230121,0.00971624,0.0314076,0.0359099,-0.00123572
671TZN000365694778,656,0,0,0,0,0,0,0,15,11,1,1,0.00193519,0.0147346,0.0213897,0.0188484,0.00355784
672TZN000365694865,657,0,0,0,0,0,0,0,15,11,1,1,0.00899324,0.016626,0.0258827,0.027038,0.00283115
673TZN000404000347,658,0,0,0,0,1,0,0,15,9,1,1,0.00585172,0.0327484,-0.0247641,0.0167464,0.00113622
674TZN000404000343,659,0,0,0,0,0,0,0,15,9,1,1,-0.0211615,0.0515542,-0.0647686,-0.00116808,0.00598853
675TZN000404000329,660,0,0,0,0,1,0,0,15,9,1,1,-0.0141492,0.0389461,-0.0301868,0.00800522,-0.00665601
676TZN000404000328,661,0,0,0,0,0,0,0,15,9,1,1,-0.00121934,0.00762719,0.0195434,0.0176881,0.00209704
677TZN000404000335,662,0,0,0,0,0,0,0,15,9,1,1,-0.00856612,0.0149609,0.0194516,0.0158766,2.56604e-4
678TZN000404000339,663,0,0,0,0,0,0,1,15,9,1,1,-0.0316209,0.0556287,-0.0575846,-0.0153965,0.00378935
679TZN000404002464,664,0,0,0,0,1,0,0,15,9,1,1,0.0125926,0.0182633,0.0267287,0.0417883,-0.0106361
680TZN000404002453,665,0,0,0,0,0,0,0,15,9,1,1,-0.00908231,0.024388,0.0576072,0.0837418,-0.00732647
681TZN000404002440,666,0,0,0,0,1,0,1,15,9,1,1,-0.0288571,-0.0232372,-0.0338589,0.0238427,-0.0505516
682TZN000404000310,667,0,0,0,0,1,0,0,15,9,1,1,-0.0185456,-0.00119391,0.0154351,0.00533608,0.00614595
683TZN000404002461,668,0,0,0,0,1,0,1,15,9,1,1,0.00239864,0.0147915,0.0214082,0.0471312,-0.0046849
684TZN000404002447,669,0,0,0,0,1,0,0,15,9,1,1,-0.00232907,0.0218585,0.0190676,0.0323684,-0.00136669
685TZN000404002663,670,1,1,0,0,0,0,0,15,11,1,1,-0.0215008,0.0437758,-0.0206561,0.0115281,0.00592778
686TZN000404000196,671,0,0,0,0,0,0,0,15,9,1,1,-0.0263698,-0.0239538,0.0128241,-0.0247317,0.0221701
687TZN000404000219,672,0,0,0,0,0,0,0,15,9,1,1,-0.0179812,-0.0125528,0.0127812,0.0083179,0.00678089
688TZN000404000206,673,0,0,0,0,0,0,0,15,9,1,1,-0.0109109,-0.0262174,-3.96964e-4,0.00291392,0.00102175
689TZN000404000221,674,0,0,0,0,0,0,0,15,9,1,1,0.00881749,0.0147317,0.0252478,0.0414912,-0.00224918
690TZN000404000202,675,0,0,0,0,0,0,0,15,9,1,1,-0.0169293,-0.00118032,0.0226392,0.029008,-0.00171564
691TZN000404000249,676,0,1,0,0,1,0,0,15,9,1,1,-0.00909869,0.0267811,0.00252206,0.00192291,0.00346829
692TZN000404000217,677,0,0,0,0,0,0,0,15,9,1,1,0.00201561,0.0171786,0.0243062,0.0351944,-0.00552434
694TZN000404000256,678,0,1,0,0,0,0,0,15,9,1,1,-0.0250035,-0.00152407,0.00289492,0.00341352,0.00321794
695TZN000404000243,679,0,0,0,0,0,0,1,15,9,1,1,-0.0139487,0.0117337,0.0157163,0.0169867,0.00271036
696TZN000404000245,680,0,0,0,0,0,0,1,15,9,1,1,-0.016229,0.0370939,-0.0376554,0.0100896,-0.00917305
697TZN000404000214,681,0,0,0,0,1,0,0,15,9,1,1,0.0104533,0.0174679,0.0253904,0.0333324,-0.00480788
698TZN000404000251,682,0,0,0,0,1,0,0,15,9,1,1,-0.00916351,-0.0126731,0.0353719,-0.0490507,-0.128568
699TZN000404001274,683,1,0,0,0,0,0,0,15,11,1,1,0.012307,0.0193928,0.016792,0.0255333,-0.00304852
700TZN000404001379,684,0,0,0,0,0,0,0,15,11,1,1,0.00992978,0.010746,0.013988,0.00492585,0.00517366
701TZN000404001344,685,0,0,0,0,0,0,0,15,11,1,1,0.0104233,0.00771998,0.0160512,0.0173877,0.00219178
702TZN000404001252,686,0,0,0,0,0,0,0,15,11,1,1,1.09356e-4,0.0413795,-0.0796421,0.00903456,0.00298532
703TZN000404001378,687,0,1,0,0,0,0,0,15,11,1,1,-0.0188951,-0.0342385,-0.0135919,0.0218005,0.0117534
704TZN000404001332,688,0,0,0,0,0,1,1,15,11,1,1,-0.0202159,-0.0217113,0.0371364,-0.0610934,-0.135774
705TZN000404001326,689,0,0,0,0,1,0,0,15,11,1,1,0.0195194,0.00950819,0.020466,0.0201195,-0.00826749
706TZN000404001278,690,0,0,0,0,0,0,0,15,11,1,1,-0.00238309,0.0161274,0.0321322,0.0340466,-0.00879457
707TZN000404001250,691,0,0,0,0,0,0,1,15,11,1,1,0.0283155,0.0143402,0.0148858,0.0217983,-0.00628288
708TZN000365694489,692,0,0,0,1,0,0,0,15,10,1,1,0.0159589,0.0138278,0.0138955,0.0319771,-0.00859085
709TZN000365694462,693,0,0,0,0,0,0,0,15,10,1,1,-0.0271929,0.0465493,-0.0354456,-0.0026202,-0.077269
710TZN000365694467,694,0,0,0,0,0,0,0,15,10,1,1,0.00614295,0.00696594,0.0142567,0.0181999,-2.49704e-4
711TZN000365694478,695,0,0,0,0,0,0,0,15,10,1,1,0.0138613,0.0142024,0.0108168,0.0272311,-0.00486442
712TZN000365694541,696,0,0,0,1,0,0,0,15,10,1,1,0.00231658,0.00327158,0.021278,0.0161834,-0.00265304
713TZN000365694475,697,0,0,0,0,0,0,1,15,10,1,1,-0.0169954,0.01344,0.0183287,0.0102081,0.00514736
714TZN000365694488,698,0,0,0,0,0,0,0,15,10,1,1,0.0252112,0.0137855,0.0100519,0.0287084,-0.00918868
715TZN000365694511,699,1,0,0,1,0,0,1,15,10,1,1,-0.0115032,0.00200599,0.0178173,0.00454684,0.00679624
716TZN000365694477,700,0,0,0,0,0,0,0,15,10,1,1,-0.00206225,0.0284094,0.00660884,0.0257541,0.00153144
717TZN000365694509,701,1,0,0,0,0,0,0,15,10,1,1,0.0225478,0.0142334,0.0200656,0.0223823,-0.0014777
718TZN000365694479,702,0,0,0,0,0,0,0,15,10,1,1,-0.0162036,0.039738,-0.0233674,0.00570948,0.00815223
719TZN000404001316,703,1,0,0,0,1,0,0,15,11,1,1,0.00551429,0.0196618,0.0113413,0.0343933,-0.00727388
720TZN000404001463,704,0,0,0,0,0,0,1,15,11,1,1,0.0108806,0.00616912,0.0132238,0.0314682,-0.0119367
721TZN000404001315,705,0,0,0,1,0,0,0,15,11,1,1,-0.00588249,0.0260644,0.00640238,0.0267535,-2.38399e-4
722TZN000404001454,706,0,0,0,0,0,0,1,15,11,1,1,0.0147976,0.00136239,0.0283926,0.0352816,-0.0109073
